GEOID,Out of Service Date,Common Name,Outage,Equipment Description,Executive Comment,outage_code,Status,External Source Note,Reason Shown to Public,Reason Shown to Public Description,Estimated Return to Service Date,Actual Return to Service Date,Reference,Source,Service Code,Date Created,Status Code,Outage Comments,Station MRN,Station ID,Complex ID,GTFS Stop ID,Division,Line,Stop Name,Borough,Daytime Routes,Structure,lat,long,North Direction Label,South Direction Label,ADA,ADA Notes,Georeference,STATE,COUNTY,TRACT,BLOCK,NAME,geometry,population_estimate,sub_pop_estimate,amb_pop_estimate,med_earn_estimate,population_moe,sub_pop_moe,amb_pop_moe,med_earn_moe,external,downtime
36061026900.0,2023-03-18 09:32:00+00:00,EL108,821112.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-03-18 18:00:00+00:00,,ST230318.txt - 1099,External Monitoring System,EE-LNOUT,2023-03-18 09:45:00+00:00,C,As per Galaxy Server Elevator is running.,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-08-14 00:12:00+00:00,EL110,906957.0,ELE: EL110 - 301 - 181 St,,UNI,Cancelled,Up Normal Limit Failure,UNDERINVESTG,Under Investigation,2023-08-14 09:00:00+00:00,,ST230814.txt - 44,External Monitoring System,EE-LNOUT,2023-08-14 00:24:00+00:00,C,AS per Galaxy server client machine is running.,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-03-29 16:08:00+00:00,EL108,826675.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-03-30 01:00:00+00:00,,ST230329.txt - 2249,External Monitoring System,EE-LNOUT,2023-03-29 16:20:00+00:00,C,,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-08-14 00:29:00+00:00,EL110,906965.0,ELE: EL110 - 301 - 181 St,,FR,Cancelled,Up Normal Limit Failure,UNDERINVESTG,Under Investigation,2023-08-14 09:00:00+00:00,,ST230814.txt - 94,External Monitoring System,EE-LNOUT,2023-08-14 00:42:00+00:00,C,,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-11-15 13:44:00+00:00,EL108,943967.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-11-15 22:00:00+00:00,,ST231115.txt - 2878,External Monitoring System,EE-LNOUT,2023-11-15 14:02:00+00:00,C,"As per galaxy, machine is running.",301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-10-03 09:55:00+00:00,EL108,927708.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-10-03 18:00:00+00:00,,ST231003.txt - 2002,External Monitoring System,EE-LNOUT,2023-10-03 10:14:00+00:00,C,As per Liftnet Galaxy Client machine is running.,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-05-09 16:47:00+00:00,EL108,851698.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,No Comm/Power,UNDERINVESTG,Under Investigation,2023-05-10 01:00:00+00:00,,ST230509.txt - 3358,External Monitoring System,EE-LNOUT,2023-05-09 17:02:00+00:00,C,,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-07-13 13:35:00+00:00,EL108,894780.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-07-13 22:00:00+00:00,,ST230713.txt - 2342,External Monitoring System,EE-LNOUT,2023-07-13 13:52:00+00:00,C,As per LIFTNET Galaxy server this unit is in service.,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-03-20 19:05:00+00:00,EL108,821964.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-03-21 04:00:00+00:00,,ST230320.txt - 3423,External Monitoring System,EE-LNOUT,2023-03-20 19:17:00+00:00,C,As per Galaxy Client In service,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-05-29 17:36:00+00:00,EL108,876921.0,ELE: EL108 - 301 - 181 St,,UNI,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-05-30 02:00:00+00:00,,ST230529.txt - 2624,External Monitoring System,EE-LNOUT,2023-05-29 17:49:00+00:00,C,"As per Galaxy Client: In Service

",301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-08-08 11:59:00+00:00,EL110,904655.0,ELE: EL110 - 301 - 181 St,,FR,Cancelled,Up Normal Limit Failure,UNDERINVESTG,Under Investigation,2023-08-08 20:00:00+00:00,,ST230808.txt - 1888,External Monitoring System,EE-LNOUT,2023-08-08 12:11:00+00:00,C,As per LIFTNET Galaxy server this elevator is in service.,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-03-18 12:03:00+00:00,EL108,821179.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-03-18 21:00:00+00:00,,ST230318.txt - 2273,External Monitoring System,EE-LNOUT,2023-03-18 12:16:00+00:00,C,,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-08-12 11:12:00+00:00,EL110,906552.0,ELE: EL110 - 301 - 181 St,,FR,Cancelled,Up Normal Limit Failure,UNDERINVESTG,Under Investigation,2023-08-12 20:00:00+00:00,,ST230812.txt - 1591,External Monitoring System,EE-LNOUT,2023-08-12 11:24:00+00:00,C,As per Lift-Net Galaxy Server Elevator is running.,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-08-03 15:13:00+00:00,EL110,903010.0,ELE: EL110 - 301 - 181 St,,FR,Cancelled,Up Normal Limit Failure,UNDERINVESTG,Under Investigation,2023-08-04 00:00:00+00:00,,ST230803.txt - 2862,External Monitoring System,EE-LNOUT,2023-08-03 15:26:00+00:00,C,Lift-Net shows machine running,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-03-23 10:59:00+00:00,EL108,823804.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-03-23 19:00:00+00:00,,ST230323.txt - 2069,External Monitoring System,EE-LNOUT,2023-03-23 11:12:00+00:00,C,As per Galaxy Client elevator running,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-10-05 13:23:00+00:00,EL108,928718.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-10-05 22:00:00+00:00,,ST231005.txt - 2745,External Monitoring System,EE-LNOUT,2023-10-05 13:40:00+00:00,C,Found running as per S/A,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-08-13 17:48:00+00:00,EL110,906856.0,ELE: EL110 - 301 - 181 St,,FR,Cancelled,Up Normal Limit Failure,REPAIR,Repair,2023-08-14 02:00:00+00:00,,ST230813.txt - 2779,External Monitoring System,EE-LNOUT,2023-08-13 18:01:00+00:00,C,"As per Galaxy client, El110 is running.",301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-08-29 13:56:00+00:00,EL108,912954.0,ELE: EL108 - 301 - 181 St,,UNI,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-08-29 22:00:00+00:00,,ST230829.txt - 2374,External Monitoring System,EE-LNOUT,2023-08-29 14:12:00+00:00,C,Lift-Net shows in service at 16:38,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-01-17 11:52:00+00:00,EL107,797557.0,ELE: EL107 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-01-17 20:00:00+00:00,,ST230117.txt - 1944,External Monitoring System,EE-LNOUT,2023-01-17 12:03:00+00:00,C,As per Liftnet Galaxy Client machine is running.,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-04-17 12:23:00+00:00,EL108,833535.0,ELE: EL108 - 301 - 181 St,,FR,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-04-17 21:00:00+00:00,,ST230417.txt - 1532,External Monitoring System,EE-LNOUT,2023-04-17 12:36:00+00:00,C,As per Liftnet Galaxy Client machine is running.,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-09-03 04:57:00+00:00,EL108,914643.0,ELE: EL108 - 301 - 181 St,,UNI,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-09-03 13:00:00+00:00,,ST230903.txt - 665,External Monitoring System,EE-LNOUT,2023-09-03 05:11:00+00:00,C,As Per Galaxy Client In Service,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-05-17 15:44:00+00:00,EL108,866208.0,ELE: EL108 - 301 - 181 St,,UNI,Cancelled,Battery bank 2/ low level (LBC2),UNDERINVESTG,Under Investigation,2023-05-18 00:00:00+00:00,,ST230517.txt - 2419,External Monitoring System,EE-LNOUT,2023-05-17 15:56:00+00:00,C,New Server shows machine running,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-08-13 14:54:00+00:00,EL110,906816.0,ELE: EL110 - 301 - 181 St,,FR,Cancelled,Up Normal Limit Failure,REPAIR,Repair,2023-08-13 23:00:00+00:00,,ST230813.txt - 2212,External Monitoring System,EE-LNOUT,2023-08-13 15:06:00+00:00,C,"As per Galaxy client, El110 is running.",301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
36061026900.0,2023-08-05 09:08:00+00:00,EL110,903589.0,ELE: EL110 - 301 - 181 St,,FR,Cancelled,Up Normal Limit Failure,UNDERINVESTG,Under Investigation,2023-08-05 18:00:00+00:00,,ST230805.txt - 914,External Monitoring System,EE-LNOUT,2023-08-05 09:20:00+00:00,C,As per LIFTNET Galaxy client this elevator is in service.,301.0,301.0,301.0,111,IRT,Broadway - 7Av,181 St,M,1,Subway,40.849505,-73.933596,Uptown & The Bronx,Downtown,0.0,,POINT (-73.933596 40.849505),36.0,061,026900,4001.0,"Census Tract 269, New York County, New York","list(list(c(-73.932861, -73.932433, -73.931495, -73.930996, -73.930539, -73.929147, -73.927695, -73.928659, -73.930013, -73.930621, -73.931393, -73.932849, -73.934239, -73.932861, 40.850506, 40.851095, 40.85238, 40.853062, 40.853685, 40.8531, 40.852488, 40.851184, 40.849314, 40.848481, 40.847428, 40.848038, 40.848626, 40.850506)))",9464.0,2990.0,9154.0,60619.0,1462.0,919.0,1483.0,8905.0,False,
